"Phylostratum"	"GeneID"	"TP1"	"TP2"	"TP3"	"TP4"	"TP5"	"TP6"	"TP7"
1	"at4g31700"	23.4868205798464	22.3560339814815	23.9167121691894	25.4084848351821	26.0200192966699	25.3158432505531	24.1536259880006
2	"at4g31720"	6.21054102253078	6.22735991727935	6.47928340050496	6.66486591273443	6.85087083348576	6.30768812157769	6.29699792093964
9	"at4g31730"	3.19426002039033	3.32821490174099	3.20042233131445	3.91912272054868	3.81059638715957	3.51533911692847	4.02447209232539
1	"at4g31750"	3.7795481552753	3.88639141782923	3.64828566331096	3.55639481346364	3.61441561924594	3.39386366891562	3.73164768682689
1	"at4g31770"	3.40223430062009	3.39482176515737	3.2671861649682	2.95382418156791	2.9405000150225	2.85064343526807	2.92027977722327
1	"at4g31780"	7.82932220670197	7.83808500367626	8.08774765170353	5.60992841938985	6.15174266861859	6.18456817724439	6.89924168993332
1	"at4g31800"	16.1328878531837	16.7990633482318	16.1451991046074	5.00628830136886	6.10276401504761	6.48920083361459	12.7961916012941
10	"at4g31805"	2.87192370908231	2.65948701399563	3.30338441759319	4.12994110572122	4.14313565208575	4.27259839932596	3.09335834301964
1	"at4g31820"	5.42427129028103	5.43600460496137	5.26671380427146	5.47086018286345	5.30594138283861	5.80179870542489	5.27163379608537
1	"at4g31840"	7.2357271859386	7.3616653772096	7.23014550321632	7.31780958146811	6.8719874377836	6.38589687859025	6.86541852359765
10	"at4g31850"	3.08100258741234	2.85401182655912	3.02323721846819	3.74725650345101	3.64551120342747	3.86695004582639	2.96868491821429
