"Phylostratum"	"GeneID"	"dry"	"imbibed"	"testa rupture"	"radicle"	"first root"	"greening"	"opening"
1	"at1g13270"	10.8589948787151	20.6893392617408	27.4623497552687	29.2957605650003	31.9552263186617	28.5023769675524	12.5552425965775
1	"at1g13280"	7.54829688192735	9.85984750267163	11.8955136738349	12.7557486223516	12.7966105995302	16.1701669240722	16.5603259809565
1	"at1g13290"	3.57343529837307	2.81040263306388	2.88132420324991	2.90184943664156	3.01069173928157	3.01409732037502	2.9752381799527
2	"at1g13300"	3.11122054475887	2.6762087741202	2.56086700992685	2.76650142455224	3.04471881727029	3.41990045727881	4.23149217859905
1	"at1g13320"	14.1183605680683	18.4431243006583	19.672524046381	18.4892995649718	18.5712476120909	17.3163644742586	14.4016612546497
2	"at1g13330"	4.30604729915218	6.32680515692917	5.10951492084535	4.80906969114358	4.10872517156485	3.90129249450633	3.54802129017258
2	"at1g13340"	15.0360269373402	8.89954143180614	4.22850592458624	4.26471598591878	4.22268852119368	4.72261850920148	5.11520833486127
1	"at1g13350"	12.3389836993995	11.8383518277498	8.58161988711254	7.29229453742806	6.65705382615938	7.11588896876231	6.69922094302183
1	"at1g13360"	25.988533712407	12.7029455930399	8.98523248903539	9.14970143028185	12.5779188994294	11.8533066173255	15.0783518085248
6	"at1g13400"	3.37344467122304	2.66608202394287	2.84967257958804	2.73122120910243	2.71074924932548	2.63106945508666	2.89410446894545
1	"at1g13420"	3.51091239926421	3.12132374078346	3.18469821245672	3.21973250265683	19.197282090574	23.2039685938992	27.885263527367
1	"at1g13430"	2.98340464536344	2.27640644104799	2.25363207149316	2.68893894914765	7.67450038598564	9.4221567499592	6.39212594125293
1	"at1g13440"	23.3209933092739	28.0568019268438	29.9490741726666	32.6816292129367	34.2675070112036	31.2888197271124	26.9162589355604
1	"at1g13450"	21.7960580507116	14.0802365511343	12.8753180602997	12.2645721398233	11.3732460317362	11.4356357417325	10.8341094587807
1	"at1g13460"	9.8919972135109	7.25030825048459	5.60653984790175	6.15781987308378	5.99057921273773	6.62131071850466	6.19099016177076
1	"at1g13530"	3.89295724458808	2.71900222762223	3.97412614485629	4.17615280229005	4.5748924674223	4.80328196177359	4.82871115517551
1	"at1g13560"	14.7297053550246	19.1219180020277	18.7378215853527	16.0018928658591	14.5140911800925	14.2850630618766	14.6995780012448
1	"at1g13580"	3.82927604944256	5.38905072633763	6.03685646752858	6.38385551679601	5.79425830246532	6.59562556952491	6.74352771390094
15	"at1g13590"	15.675629775464	18.2789082555223	18.96932800625	17.3995851031754	13.5784980183614	13.2730298910808	10.2276030383338
4	"at1g13600"	4.25646568593024	3.17947118354385	3.47791940265477	3.46318190263167	3.16337005352872	3.30759669535028	4.02682795064553
1	"at1g13610"	2.94184247995216	2.26080960491266	2.48473931464829	2.65483524677681	3.42687998378678	3.59409281679501	3.37823611674018
15	"at1g13620"	3.41048086143094	3.31316258101781	4.92309017967838	4.94937549666615	5.36085767397641	5.11844825900366	5.02992364545817
1	"at1g13640"	18.3397788007874	11.5855757269709	8.3497663838919	8.47243795501255	7.53610726676707	7.69317343759464	7.8269342919689
14	"at1g13670"	3.4903454547398	2.99038658039928	6.36789552585975	13.7695101681568	17.5305699946155	15.3329883935703	18.7620968430713
1	"at1g13690"	13.5335679604478	14.1012843694779	12.3652956839372	11.3619430102835	10.3683338094382	9.1767236757662	8.52944773759007
1	"at1g13700"	6.32850253714794	4.58099292058627	4.82399306540285	4.93472435318191	4.98269523018398	5.36764713627199	7.91486275126543
1	"at1g13710"	3.75563493532244	4.91026311613692	6.19018202583099	6.90287567165183	7.54549300756082	7.09880573292047	7.62708088720267
1	"at1g13740"	23.8382099428119	14.2972340725989	11.7482896344222	8.80395639657537	9.48675923462202	8.03972042305171	7.25369457357483
1	"at1g13750"	3.93674882226423	3.15600465511826	4.8562639350279	5.67021589284017	6.11127470903618	5.58116835875248	5.97360840751938
1	"at1g13770"	6.97748684833806	9.87295875340533	8.75241310413058	7.57378517085482	6.89653963957924	5.91269284499838	5.28100924373841
1	"at1g13790"	3.24885082035487	3.954336560708	4.99530349560412	5.20613359502309	4.26739798970395	3.85086976710708	3.48743098465263
1	"at1g13870"	16.4202952912394	15.2965334151575	13.8562968058148	12.4425576527756	11.9370132406093	11.5673447692824	10.4345417129245
6	"at1g13880"	12.2174319741716	11.3142339295503	9.31600448001711	9.04214362369462	9.45991464634167	9.00962358938149	9.59315920707348
1	"at1g13890"	3.65383841189703	2.46274541890773	2.59965858704007	2.74701318179181	2.58646768475206	2.56594989612535	2.59109246491414
1	"at1g13900"	6.84253068831379	6.01199093250723	6.57521924214883	6.9257629074725	6.67118708301352	7.39133945891675	7.42712229196311
1	"at1g13950"	3.03942903161737	3.07049445984264	5.57651962862615	8.26912971001845	9.57770942422161	9.31106160475244	11.684877194401
1	"at1g13960"	32.8079565576076	13.7399736598391	11.6033072620771	12.672871048102	15.0097599592228	14.814775235877	16.3662020924855
1	"at1g13980"	5.32733559672739	6.86888850335699	7.36410229149266	7.33102029772234	6.64723949174086	6.92967327761798	6.75764080032852
1	"at1g14000"	13.2110127924392	12.4057022576064	13.5818710338814	14.1215985079962	15.0394023653432	15.785765668595	15.5409845616695
1	"at1g14020"	8.15965789611427	9.16043113339138	11.4446081835655	12.0817525058365	10.874643239633	10.3182280537952	9.27786057962382
1	"at1g14030"	6.42692736081482	11.1819663232018	13.5662680624396	14.1651486197004	16.610575651197	14.3470345587503	8.53839358625067
1	"at1g14040"	4.14253149672318	5.76430164436188	4.74983149508057	4.42579767514217	4.34921792706588	5.44345513418171	6.12943601224346
2	"at1g14060"	12.0272563366621	15.7382384490085	14.5264489341595	12.2213337428495	8.77155526657989	8.40682475719458	7.23577309074316
2	"at1g14080"	2.88461610637873	2.37714158350395	3.24603524975488	5.78753962779342	5.066811532395	5.44907368551425	7.33790808450772
2	"at1g14100"	2.53805998526637	2.32857470408064	2.46139295721127	2.48824636050817	2.46313949333068	2.47169746164544	2.54434828173249
2	"at1g14110"	2.94946100090705	2.4768402705494	2.67174163157112	2.51877659493924	2.45404493641671	2.61029947358057	2.51210221392461
1	"at1g14120"	3.07979893322995	2.50416854399864	7.26058352161838	10.4133341924206	12.9325542053251	12.5665103046209	7.05769947596178
1	"at1g14130"	6.0350155990437	5.18379021128321	4.51005178879049	4.64698825975709	4.26099935559712	4.401617660701	5.03886335435482
1	"at1g14140"	6.7521829766214	7.24556235308905	8.44427268082114	8.5499688666666	7.97664367870848	8.13972657617083	6.75743002183074
1	"at1g14150"	3.45182462145898	4.34461599085595	6.36426025514929	9.42024229016588	14.7027657966282	18.7080333423615	26.2136891739378
1	"at1g14185"	3.18601965409212	2.61269792608508	2.55879605952363	2.72134367965606	3.05795003326389	3.21935015245032	3.49121167988459
1	"at1g14230"	7.9910652428491	8.18276829019463	8.74802190768104	8.71739249028916	8.40322142693041	8.73341764307917	8.54814570939882
1	"at1g14240"	2.78811229073445	2.4352248738654	2.42515086838331	2.64500387024502	3.22455631739559	3.60582654772639	6.66399045054966
1	"at1g14250"	3.01473215978958	2.39969491402496	2.82213466903519	2.49527502084161	2.70995081395108	2.77826073475812	2.91082814754491
10	"at1g14280"	3.03851272409264	2.97666183595745	2.62278551679435	3.40116972231891	3.99186242309744	4.47138312477675	11.1699862129542
1	"at1g14290"	6.13913686460371	4.72373271147317	11.4931962937709	14.7132715599212	13.5691097602354	14.689149893735	13.9376217266107
1	"at1g14320"	37.7109868654163	46.3695611156655	47.6101906198469	48.5806706088924	47.5245589628692	43.5859776999618	37.7125988211604
1	"at1g14340"	8.5036742540224	7.11884735446302	5.30412521367141	5.159105086842	5.09291686249386	5.06063936167023	5.0116280075304
1	"at1g14350"	3.46027972091415	4.24037689286133	8.17994702493831	7.71768057250977	6.78633116378175	6.87478613185228	6.91698822269559
1	"at1g14360"	4.193102217607	8.33655503560376	9.63741902492551	9.15053968153963	7.49821399523324	6.73983294707209	7.41056307513673
1	"at1g14370"	2.96636542448184	5.33449979919676	6.29813784406058	7.52518474083203	8.64492431491944	10.3341381240352	9.35162232734166
6	"at1g14380"	6.03979534994774	7.18668772685337	5.55832682640314	5.57027672194505	5.37381504082679	5.82375702927057	6.07953788623575
1	"at1g14400"	25.9128597129735	21.4087921745246	20.9676605826606	22.3263963051549	23.1979460054701	23.9299337886579	25.1990015544111
1	"at1g14410"	13.6591707975868	18.1028298521784	20.3036401512478	19.4534999414411	20.5031357409767	16.1833682217078	8.06117513855206
1	"at1g14420"	4.99677411210304	2.72021936773798	2.64871447550024	2.78711526180425	2.86394575379003	2.92030016817391	2.66972627918383
1	"at1g14440"	3.35513116182052	12.5402670547337	18.2071032160697	18.347712908073	16.6595246719456	13.6581372668067	9.58484321679763
1	"at1g14470"	6.46390726280445	6.77918496100919	5.13701516734017	4.49669541726766	3.63979954767156	3.02213547261838	3.02064889036818
3	"at1g14490"	11.274120598717	6.4669195662932	5.38556983068915	4.80515010790647	4.80417487385629	5.16349711478703	4.50750210897238
1	"at1g14510"	21.9145857069144	21.140029722316	17.9877250669933	17.8699723871191	15.9726173430049	15.4746316830976	15.3707394545543
1	"at1g14520"	13.4877363284578	12.6108431694059	6.70843155126493	5.02820917191991	3.19992442726756	3.56108325901844	4.7906735250526
2	"at1g14530"	26.121653791724	10.1651293384859	6.22022816063975	5.56778756283778	6.10510383795351	6.48083333505167	6.03172783865002
1	"at1g14540"	2.84198249153623	2.55090440198699	12.7833480549059	16.6791380940175	17.1809789110182	26.3149272269729	18.8193448514675
1	"at1g14550"	3.37441715181518	2.87290442801877	3.3493245186695	5.27035752541757	3.74661049487703	9.63033732917058	7.79367443268213
1	"at1g14560"	8.93356185718683	13.8897799014998	11.0591837287888	9.9452800734016	8.61517040862586	8.05321211519257	7.75073610724092
1	"at1g14570"	15.3087243633769	12.2889947349296	11.585352213289	10.891125654348	10.6291868931849	10.7200557241027	10.701795790594
1	"at1g14580"	15.7940271095195	11.9062195679544	17.2021581228731	15.5883735093767	14.7242304878625	13.6921996924279	13.7102898523158
1	"at1g14610"	15.4786080376984	24.2783925477513	22.164140309301	19.3153868435315	17.4657295404893	16.3529291068986	14.8820307510448
2	"at1g14620"	13.5463349315658	23.7085605270199	22.2781598362043	20.0001280724656	17.096623228911	14.3654040522822	12.3127092123878
1	"at1g14660"	8.04842691988976	5.6874823641357	4.1963805061647	3.85700228323202	3.55964573256147	3.64263304459202	3.74910829695832
1	"at1g14670"	10.4073606275875	15.5366206423141	23.4776130530019	24.7218133959806	23.0559999651717	22.9207444899592	22.857982473218
6	"at1g14685"	10.0328714593373	12.3313798138585	12.0573113561221	11.2092252903857	10.9958470037971	10.8240362178744	11.0944327469556
1	"at1g14687"	4.86230985506242	5.84909194060526	6.46553984224896	6.46961562107016	6.69185646014497	5.72057235966428	4.78475205572526
2	"at1g14690"	6.71797766915322	13.5233030560344	10.9009250863586	9.31128426821019	9.41756552864151	9.85756510216634	11.5057370538952
1	"at1g14700"	3.03648694532457	2.53700436217131	2.59204452425291	3.46828711330425	11.1104845622412	16.413046760554	20.0789557182204
1	"at1g14720"	10.3819952907983	10.8550464927923	10.4967223142574	10.3277446671459	9.78515474823491	9.77522109370042	8.54460420713307
1	"at1g14730"	2.98727695850822	3.01574894745007	4.09050321059973	3.20846741935434	2.67014668720677	3.28049419154125	6.57765724758172
1	"at1g14740"	24.10445378992	15.029547475106	13.5669890104973	14.2277306910065	13.5699014036669	15.7262541159802	15.1858455315045
1	"at1g14750"	3.249925920306	6.14286140369574	8.7034948994447	7.42469879560093	7.53264479474153	6.21502272594073	3.65818786642478
11	"at1g14760"	8.37416977265156	9.78515700908598	3.49026844047043	2.94993261598144	3.20789332350812	3.99666504258674	4.31780971854269
1	"at1g14790"	3.39416256871494	3.79276985940559	3.58226980363379	3.8285904290889	3.67930472359852	3.90295185552889	4.51587170493939
1	"at1g14830"	11.3491735072227	13.1121452257325	18.5223960667221	19.3666095103086	18.1985613434784	18.6715117175798	18.7206830133392
4	"at1g14840"	3.6992210180309	7.31293226840082	8.94101530145677	9.64475550710606	10.3592848116052	9.97123014450834	9.68772446744811
1	"at1g14850"	16.9719841738269	19.4351409657328	15.1248489919783	14.0473718437885	11.9543725161335	9.65206412261822	8.86481178140663
1	"at1g14860"	5.51010190288795	8.22462746480021	8.8311868148958	7.961557375224	7.15990196210146	6.34675653005909	7.52141534274097
2	"at1g14870"	5.31834671696488	3.10551886850197	13.3829135860863	17.4725366368717	18.3550906369644	22.1877684036989	23.4125066640635
2	"at1g14880"	3.29612624437815	2.8060965844653	2.86148458165938	2.96575207643139	2.78949506681265	2.68289327698908	2.77526300753809
1	"at1g14900"	7.69501070370469	13.8610021858296	14.7417681289493	16.4935151711257	16.0669201299578	16.1306779225156	16.2776327595908
1	"at1g14920"	12.6271078553248	21.1670674102127	13.6676755427082	10.6770337949886	7.46209727288377	7.99857963648243	10.3184140087886
1	"at1g14930"	46.7741976167731	33.2173059913472	14.2243369546459	9.8809585213464	4.46663850858003	3.81426743270858	3.63401909436633
1	"at1g14940"	37.978885550585	22.306099129708	3.97804887091189	3.08602731886498	2.5098549672449	2.50222814084568	2.36000350134852
1	"at1g14950"	25.9630595692511	13.357161023839	3.83064500331092	3.06821305587193	2.63517054317132	3.03229861282408	3.49082854634976
1	"at1g14960"	9.732675806663	6.07075660918428	2.79533915357044	3.10432262232562	4.87984785110869	6.62035539759013	13.3974992793423
1	"at1g14970"	3.86891044157745	5.54326572334848	5.94956559018241	4.8353623308191	4.50004522358197	3.93414191386527	3.96308524593621
1	"at1g14980"	27.9049276353229	46.6991429106735	46.5255618234762	44.2925350691934	40.4794607663611	32.5602039971047	29.6633644373324
1	"at1g15000"	5.23846392894626	17.3036681795211	13.5184764932732	12.2049219720739	11.7293188780315	10.7076575518251	10.8831290056581
1	"at1g15020"	9.45228415284974	7.16695766871737	8.61875310675219	8.18927650359285	7.31026818183582	6.93589071344685	8.2230579730105
1	"at1g15040"	7.64780461839412	4.0660219402936	4.15046793794336	4.80739939576849	4.90911455741323	5.28291427609894	5.61529830817221
1	"at1g15050"	8.18263594780022	3.81420354023306	3.27526052214238	3.27397657613643	5.66125208914608	6.77132657117423	5.28221979330731
1	"at1g15080"	2.97550422570321	5.06615482233086	7.19386124626848	5.81321123707976	5.84909531917423	5.0940142661922	3.71918840532341
1	"at1g15100"	27.6095410256818	12.6433073420201	13.040801771926	13.175562646965	14.5646015989603	14.4395178678757	13.1873063180255
2	"at1g15110"	22.902756367787	14.4189362906317	14.390997270879	13.9869920406997	11.8901375520036	12.9569821820978	15.0762320415005
1	"at1g15120"	12.0162653087794	15.5195214455517	18.2726440271461	18.376642945684	17.9674632901024	15.6017901317239	14.4222531620841
1	"at1g15125"	19.1895968835496	9.52594795569352	5.04199900444677	4.88010999824017	3.42885841461225	5.55268222183768	10.8455689560569
1	"at1g15130"	21.237901747322	16.0065298543509	12.5120591536315	13.0082050592092	14.5590484983927	14.5544676494095	15.581897235281
1	"at1g15140"	14.4545771486164	14.1669700746377	19.8757124042947	21.0534778241144	23.6944784436421	23.5455687501046	18.1163406419141
1	"at1g15150"	4.96193670898698	3.04694579193122	2.60367161179992	2.8418682389281	2.76204629310682	3.19884960813898	2.66612483599095
1	"at1g15160"	5.20065198674518	6.83097415294489	4.93774157755093	4.59119964086506	5.06877221873764	4.45346215218805	5.19341374900827
1	"at1g15170"	12.3573358160445	8.08560746730351	8.3189551166627	8.82302577777946	8.52110483217127	9.05923461384151	9.37379991091331
1	"at1g15180"	20.3935331021805	14.8419354581963	9.91165862930688	8.45508934683789	7.88626305172629	7.69497781216264	6.39579781723588
10	"at1g15190"	10.7648675720869	4.78045630553198	3.53735946689772	3.55511895453885	3.31174211185269	3.82782002678677	3.18818681212802
1	"at1g15210"	3.41383500635863	14.7054735029222	26.541095225015	28.2637371689172	23.2140392157595	18.9028343357783	16.6745740119093
1	"at1g15215"	8.30782599689558	10.3203417012288	9.11932894839836	8.94793225234634	7.77703375181614	7.27080363836006	6.67149151083173
1	"at1g15220"	10.6361638347409	9.67534652943053	7.8458604034795	6.13310506906104	5.64205084270858	4.90584108022041	5.23102258905467
1	"at1g15240"	17.5211411242192	13.7774278474483	10.5365999905997	10.0848286518334	9.50769418672579	9.78157082576442	10.253338563195
1	"at1g15250"	21.3856255065894	32.3564404567017	26.4728815311401	22.5932749042498	16.355313406237	14.4374512169423	12.6583883859401
5	"at1g15280"	21.3013604212323	21.3501184184807	16.1219237640767	13.9408697517456	14.0874117407828	12.8340535244529	12.6862417393843
1	"at1g15290"	5.21464123723558	13.4648865265443	16.8887151030855	17.5236329950839	18.2489493407244	19.441814951374	17.6901392585444
1	"at1g15310"	8.38052040281191	8.88499316648427	5.30739773013048	5.45162439361384	4.88431924602937	5.08328281774876	5.20085506208233
2	"at1g15330"	28.9909391919606	8.83345097040107	7.91461404903527	5.96934581165451	4.18487152622995	4.31943066596427	3.55805793043239
1	"at1g15340"	32.0770856383926	28.9806423397568	24.0743954807194	22.2862168922515	22.3219346546724	20.4958701174335	20.6455388261431
1	"at1g15360"	2.95245349062819	2.53134327910542	2.59599781071197	2.51285367850651	2.55093033501765	2.50449778095379	2.6219133361746
1	"at1g15370"	12.4536364706263	15.1228641995607	16.5861809679988	15.6770115681421	14.7532970782672	14.6888665046265	13.9188006709955
1	"at1g15380"	5.23467027541002	4.92365838140748	2.78828622765538	2.80461939292971	2.9928773690258	2.95700974919632	6.927565757256
1	"at1g15390"	14.7839119734462	18.6945153701826	17.7715157864285	17.79735365761	17.7704749225837	15.1148647730512	9.22177202009423
2	"at1g15420"	20.9095363492883	29.2872771554568	22.9420833176892	18.0196801702983	14.5117892074788	11.7139088360961	10.6178321372257
1	"at1g15440"	17.1168738509355	24.0279750642741	19.2690004830636	15.7966912466254	12.0339010991561	9.01873860424155	8.09228707158088
1	"at1g15460"	3.55738593864146	3.21632976964558	3.31389677982871	2.9931460294175	3.40716543682436	3.14910966730112	3.7809829229957
1	"at1g15470"	6.83492259733228	9.59317250602521	10.5958175347866	10.8578521073147	10.7663886100009	9.87369786973063	8.13219795193657
1	"at1g15500"	25.5075836583603	40.7044278008983	41.5759790873673	41.8071560022224	39.76811200771	32.7102640420257	26.1739725377842
1	"at1g15510"	10.1619767734411	14.9124545246486	12.5113465671951	11.618351680271	9.24844083417612	5.46336066744221	3.01815277135681
1	"at1g15520"	3.50268520001328	3.8007860936704	3.55910953372374	3.53424895190609	3.49386088750057	3.60725980377492	3.13572201054951
1	"at1g15530"	12.6655149817934	7.82305893383209	8.21789748364364	8.33704621914084	7.52764625458236	8.26725373854186	6.84029004404906
1	"at1g15550"	2.98036115934035	19.9390877475502	10.0522612535092	9.9995453412237	11.1065627761605	11.8433419570563	10.2637853558638
1	"at1g15570"	2.97873613944975	4.38154800887134	9.49818155614595	9.80647402328856	11.3905815413323	13.3606303175852	9.9772691940462
1	"at1g15580"	2.86444439716759	2.43191223870939	2.69488149534173	3.14984717506144	3.73750670290751	5.4861351632996	4.10547077813944
3	"at1g15660"	8.32559569229138	8.36521333542015	11.2169263557829	12.1236034732969	12.2040858897624	12.2809406893998	8.90996336595235
1	"at1g15690"	38.0074325278003	50.8495992847849	55.9496551259041	55.3331697930737	53.3698789256106	48.2759641277458	42.6728235113962
1	"at1g15700"	14.2582366548293	13.0893827989788	9.31404487670571	9.04392691361569	7.96338145866243	7.74672396257923	6.32382232162517
1	"at1g15710"	8.17792122898219	10.2081262130753	11.083449070701	10.9013104463898	11.9585881422768	11.8762118889041	9.02772413083773
2	"at1g15720"	7.68282912424682	7.24844987991173	5.98157123358153	5.20903151914185	5.20003199513501	5.34268453225377	4.63279175166516
1	"at1g15750"	16.4307963517435	17.8741884303566	16.2810706141996	14.6820125296132	14.044287209237	14.8006657549005	13.0409584522469
6	"at1g15770"	2.84645047757479	2.5483212616387	2.54091890801655	2.69777058149702	2.82684934936244	2.93230532917639	2.68413394358559
1	"at1g15780"	14.2906387793625	14.1642257076814	10.5497043723878	9.96985369311744	10.0676635216833	10.7806854177125	12.0334937742944
1	"at1g15820"	4.37873204318276	4.38752090691591	6.28707221037666	10.1227836676467	17.5881458966502	23.5955462618822	25.4298227300576
2	"at1g15880"	15.7517385644436	12.9251922412476	11.3041765654054	11.6430462657589	10.2007371053022	10.5910496044756	12.03821708717
1	"at1g15910"	3.61115288297804	6.19508967881372	6.45053207447269	6.20155783410924	6.40975775261615	7.41798148362853	6.94687433482915
1	"at1g15920"	10.583709769288	10.6593864911723	8.24297431812955	7.7483806674353	6.75051545112956	6.81712214848032	6.88899485230224
1	"at1g15930"	15.1404778434328	23.60240280685	24.2552055408029	23.545051938531	22.0623464641856	18.8746109198691	15.7064819511011
1	"at1g15940"	19.6781610484039	18.570608283569	12.0193530030666	10.674195982305	9.05636015914542	8.40605172193253	8.37327979168146
1	"at1g15950"	20.6066416940306	21.383985114786	18.4062246047769	19.1367553211038	23.7397691352518	24.1545181255388	24.9873586369082
1	"at1g15960"	8.66972260126174	4.54284054308267	4.38520209972949	6.42864937421251	6.80859443843309	6.43517626956899	6.61518498431771
1	"at1g15980"	3.09234867881736	4.00265840929155	6.39010439215158	9.63656956997767	14.5550696023541	19.4877933290998	24.2459016471392
1	"at1g15990"	2.8874847625153	2.47175913941954	2.52634966674674	2.70965435686058	2.76194705973433	2.87429073893177	2.73493175417819
6	"at1g16000"	14.4385520595559	19.9350064452733	26.5388263728064	26.541052298984	23.4259962768246	18.417189309013	14.8978131371549
1	"at1g16010"	16.0314905887205	14.1354607113665	12.1441153992197	12.3426348304888	12.1404823198185	11.4210099961805	9.85506121974373
2	"at1g16020"	5.3362922005685	5.91216281337211	6.67293214375637	6.21382810943365	6.14628500500648	6.77304305467432	6.66929685870169
16	"at1g16022"	8.05466544293247	3.90989807718758	8.35924995296707	5.45979645193878	4.03227770110156	4.710190794818	6.7537487039577
1	"at1g16030"	24.8600880318128	10.484314758351	4.89603204283117	4.836656787116	4.97085435533962	4.86826769243108	5.76663149708178
1	"at1g16070"	3.18622577627657	2.68763831015346	2.63599719167043	3.12619080145794	3.32780561951519	3.89199448732358	3.37561257602374
1	"at1g16110"	2.98449051064804	2.48630077395111	3.31849630226886	3.96740863559455	4.04092805716316	5.26268727006787	5.7291065396173
1	"at1g16120"	3.20220055380398	3.14315699367589	3.13337549073995	3.08484962846561	3.43116142117622	3.8167367050586	4.20991128930746
1	"at1g16130"	3.1210929720612	2.83937093203134	3.24217695359925	4.11559494550538	3.97962961939493	4.7974629562992	4.52533156372239
1	"at1g16150"	3.78213624102621	2.88689339403793	3.38048364348254	3.26524784027487	3.17138054097097	4.30838347960891	4.193546441588
1	"at1g16160"	3.37428656197698	2.39683650162348	2.66925690692346	3.46496192671862	3.46679212680388	3.5697218542771	3.46264183342325
1	"at1g16190"	15.8485066336393	19.1183794304322	18.5167115142422	16.3599828786642	15.0106477911582	13.8338789577534	13.6640049727555
1	"at1g16240"	13.5890088994496	8.3971698341126	8.03096396687354	8.40120148029636	8.51655616543829	8.74591301651005	8.44417903135963
1	"at1g16260"	6.41271444747455	3.73535708826277	4.16734006816125	4.51655778460391	4.91576858187961	5.24156695460407	5.99415961062696
1	"at1g16270"	16.6969902682702	16.888104432072	13.9346754869767	12.8258259837373	12.0644479791441	11.3311849552464	10.665255825716
1	"at1g16280"	13.3447372977936	17.9045249182318	14.6751464946721	13.3864096725673	10.904837249311	9.02381401440821	7.08812968597881
1	"at1g16300"	11.9087451811226	10.684995041115	12.6211823826015	11.5104407065196	9.26350929610716	9.05813578847418	8.41440834853893
1	"at1g16310"	3.37295912051922	2.86944290128285	3.74750914819967	4.00447977536533	4.68770624670353	4.18822272920734	4.6750895510537
1	"at1g16340"	6.94630696618367	9.85331946666373	9.2775551158146	9.50438317209503	9.3585877228217	8.98231095255281	8.2018337457996
1	"at1g16360"	3.07299339631633	2.78528476188935	3.51782163012467	3.916159884007	3.17321219820104	2.94224013714099	3.140785316829
1	"at1g16370"	2.7731538687002	2.37500683714766	3.2848860678149	6.53918044111431	7.43403252387023	9.97231992196242	12.5910977711938
1	"at1g16380"	3.47347809690977	2.87999671614595	2.95451979869325	2.98331434674803	3.1020064080607	3.3654925584028	3.06167963901609
1	"at1g16390"	2.82453491289437	3.7169879212104	12.8378437323076	22.1506121869888	15.6903739702088	14.1286315541125	15.0366262246143
1	"at1g16400"	3.28286138102903	2.68586507656032	2.99459762746394	2.71141729771516	2.70053173114259	3.3632565526916	5.52149967936971
1	"at1g16410"	2.79155342472341	2.416810460219	2.29457108241675	2.45755777481275	2.47783650959914	2.51295673578509	2.48691839241572
1	"at1g16420"	2.92893227260951	2.61916448876644	2.86904149370917	2.85265609810636	3.36932633426077	3.42161633534318	3.71206549842467
2	"at1g16430"	10.116774582601	11.7109564302231	9.66280691468267	8.42417359916424	8.52068352082879	6.16819268400727	6.3161889630976
1	"at1g16440"	4.89070687772233	3.2428437228769	2.97170553443905	2.85419288218922	5.70479218724241	5.34895413533664	4.11225767415504
1	"at1g16460"	12.7548453363921	14.3730898544236	13.0935040422094	13.2047843288811	12.9727206250764	12.3079649337052	10.930497539554
1	"at1g16470"	13.0142400673219	19.2552773696811	17.7933736268468	16.6257958887664	14.566773957215	13.8564856946792	12.3067819931641
1	"at1g16490"	4.06023481967229	5.31982701134563	4.1969404700655	4.07857872684044	4.35691409095368	4.06406412712685	4.61540420227013
1	"at1g16510"	10.5011165883462	5.53976329398209	2.93138237200244	3.0887401397163	3.4759524179241	3.52708904855005	3.6571357177792
2	"at1g16520"	6.12928306450528	18.1425520003736	23.8019659331852	22.3759391939696	18.8738455867104	15.9997560140527	11.8055034880073
1	"at1g16530"	2.67276562543053	2.26455042855939	2.27641406750351	2.42573003737492	2.78055363624035	2.71705135336193	2.67474526508411
1	"at1g16540"	12.6943753397378	8.67491727468654	6.35864632460606	6.10160449066375	5.9292124871756	5.87335497081571	6.07452808355221
1	"at1g16570"	7.2363532350437	8.98311622619498	9.18329357323698	8.82594444734474	7.43259844430986	6.98719708007291	7.10750150800135
2	"at1g16590"	11.8410422420216	13.1421235038845	8.86159668047964	7.04919899925494	6.5045158035975	5.97752323724271	5.72683948216314
1	"at1g16610"	21.888454188613	27.4472651327141	25.1562591892576	22.4494521525909	20.8396816424878	17.7131452116935	16.0869750564068
1	"at1g16670"	10.5304170305044	7.33818020394429	8.08557010394971	8.30515446110749	7.75447082535679	10.3828120973896	8.41193867972004
1	"at1g16710"	13.6529171593322	12.074410360206	9.25292074295895	8.78198355763995	8.61726768408677	8.80042684414757	8.60279623517339
1	"at1g16720"	10.5448853185561	7.97858274617603	10.341912987663	12.1922036432696	15.2854787444235	16.9424800396553	22.5032634575282
9	"at1g16730"	46.6423799656382	22.0940960304413	5.66503224056249	3.58380713530523	3.25157905462937	3.75179543235542	4.90479441390175
1	"at1g16770"	35.8479488176593	9.255280192813	3.46963042672372	2.96616770011214	2.92065442427914	3.021183542934	3.04485635060332
1	"at1g16780"	4.20710551026348	6.38070720292492	6.4764669186876	5.84060843314474	5.20853628521891	4.77948277035102	4.48079016460626
1	"at1g16810"	20.9679125012041	20.6303825264858	20.6166139442494	20.0692899029827	19.7836218880539	18.5471378629675	17.4304752423002
4	"at1g16825"	6.80450477032075	8.21106107635955	9.12870153859836	8.94950155514886	7.27024256928525	7.64517663064211	6.01022013565751
9	"at1g16840"	28.5374759466147	14.3243291184285	13.1652696584709	13.0105616109446	14.207034101307	13.2654403937006	13.7400403267688
1	"at1g16850"	38.1199943419547	19.459735107227	4.9017961894575	4.13197063120417	4.13614185741059	4.61491529073493	10.4330964838307
2	"at1g16870"	10.9496675795488	17.539193437529	19.5480030994637	17.9858985770872	16.9193471900813	14.3531335559923	10.2903382485206
