"Phylostratum"	"GeneID"	"Zygote"	"Quadrant"	"Globular"	"Heart"	"Torpedo"	"Bent"	"Mature"
1	"at3g46690"	26.5551377006409	25.9642814015717	27.9724116032208	27.7204369987199	27.1559537486718	25.2207006365803	26.0224283071354
1	"at3g46700"	26.5855089776367	24.8187975957741	25.6556527396985	27.1053830594589	26.4293163986509	27.0280692484683	26.6947601749857
1	"at3g46710"	27.6462435314456	27.0797622423093	28.7786592199845	30.5430821529197	30.0503239915978	27.8700478811932	27.0771949581193
1	"at3g46720"	27.3451716871553	27.4309358753944	27.7176031196783	27.8596449905594	29.0295699709796	27.9831308344867	27.3159014934525
1	"at3g46730"	27.5436847044835	28.6263447195062	28.7899526241361	27.7302864788664	29.6240159482134	30.9027457420858	27.545297874592
1	"at3g46740"	30.8078750516812	36.4653821452621	31.7393796410705	30.7571143835048	34.5588381893836	34.2085361569302	32.3217069629684
1	"at3g46780"	67.2061001249142	63.5996572789508	64.227007473492	76.2338901604792	117.207344223816	151.035658206928	44.3661983609144
1	"at3g46820"	91.6521387693708	61.9664885240402	44.42832659464	49.7795959806827	49.5518195831394	50.2754898036807	35.9741913043226
1	"at3g46830"	115.633781180069	118.693599195576	132.242408855858	128.806013019579	123.459342335848	102.365005543887	67.7920443193742
1	"at3g46840"	29.4234773964601	28.9334471796915	29.9105415965676	30.5195389857055	30.492066292726	29.2044929882373	28.5554964568995
1	"at3g46850"	29.0088565700201	35.1429599208718	32.5772050980436	31.8262851743649	30.1601096052385	29.2377356681396	28.4537114239953
1	"at3g46940"	32.249642974768	34.315086142978	45.8080351576009	54.359463196393	57.1830819386294	38.415900679276	28.6812195661203
1	"at3g46960"	28.0120458106865	29.1500720822436	30.5144204500102	29.4800124033217	30.521866025851	31.4876805957505	30.5745012191532
1	"at3g46970"	42.5284081291553	46.8212205842607	31.9943152606834	30.1559081972339	29.1046111432536	29.828376347029	28.8091065428972
1	"at3g46980"	37.1240209837243	34.7705734781582	34.5063175664979	34.3010701290791	36.0424316882199	36.0064602675687	65.3693456904687
1	"at3g47000"	38.9992679931303	37.0614473948334	43.6258615502319	47.7970582253762	41.1548222812346	41.4244463330531	33.1018482414502
1	"at3g47010"	31.3363252057417	31.730127670717	32.5524089277583	33.076269045949	30.7989210330492	29.1669406606178	28.8000561318897
1	"at3g47050"	27.565998391134	27.4269856582892	25.9875130937918	26.016285203695	26.2988403774767	26.3870817048798	26.8412770281147
1	"at3g47060"	35.826581737587	37.1688221363013	32.9868563370322	31.4690108630697	30.8195080233283	29.2479793079796	29.8416692797169
4	"at3g47080"	29.3612554670266	30.3371102941595	30.22300263541	30.0678955781744	28.9499569723342	29.3909625276206	32.5596185634906
1	"at3g47340"	76.3835879230611	30.7846921683489	28.0652691738383	29.9662905228525	28.9562271903644	43.3129995036132	168.4254234372
1	"at3g47370"	67.1758975302899	134.547298374958	124.940096326199	117.342128879614	136.367793411788	87.1914839018123	64.4586720232429
1	"at3g47390"	27.8695508808449	27.9797641287413	28.0115390473283	28.0146792985392	28.2561519195378	28.4810473718928	27.9437513462312
1	"at3g47400"	36.0536298033915	35.3092535180227	32.0942710152451	32.3704816615385	31.8966812693735	32.0367137515695	38.6400840061199
1	"at3g47440"	89.5856596057651	87.946647787167	65.3701530287332	68.877894044461	66.8964944447764	59.4489382075071	116.316495906643
1	"at3g47450"	29.3134216017168	30.6387393033721	34.7337639336712	34.8585859437815	39.0470922220849	35.3179455518013	30.2565979730042
1	"at3g47460"	29.0553273049883	28.0530982388755	27.8760986205028	28.9322335916189	27.7267872534847	27.9035318373857	28.3276774445065
1	"at3g47590"	29.7710814079704	29.7772665317017	28.0054551471673	27.7532512311621	27.9698236605095	27.8430585496637	28.6367533704504
1	"at3g47800"	28.7810272506038	31.2040106300456	34.9375288622421	30.4145139530455	30.7704721786975	32.0704564046101	31.7055829626266
1	"at3g47810"	60.9132204451546	61.6068342312766	79.5445798719184	79.0996763267714	86.2997893334624	79.3928580478118	94.3933752654285
1	"at3g47860"	52.7347329470815	49.4368208727058	36.965284862963	42.2528557378078	46.6740065561122	41.514744645728	28.2940883330776
1	"at3g47930"	43.7294201082063	39.1902418721804	42.0153706160019	41.9148505902144	45.7753172572294	47.7195170344378	34.1804559361048
1	"at3g47940"	27.5467424861816	27.0872764670057	27.9556916136947	28.7371802478949	28.8559836654376	28.4773410275608	26.6096132121457
