"Phylostratum"	"GeneID"	"Zygote"	"Quadrant"	"Globular"	"Heart"	"Torpedo"	"Bent"	"Mature"
1	"AT2G01540"	25.8159408718722	25.2318714189019	25.9517819696452	25.9385641025096	25.0980906325561	25.0744353236519	26.1808817555865
2	"AT2G01600"	28.3954602604008	29.6164753524115	33.7360346810351	35.1502963856637	31.7132732306206	34.0894177275001	34.1251398092374
1	"AT2G01630"	39.8198649671241	37.430514062727	46.7802161388765	55.2762488777956	50.8040528206166	47.659597543412	30.1713043519832
2	"AT2G01650"	34.1751808627255	33.2792409919457	36.3141280357935	33.1694817113563	31.0789246709084	33.656932109151	34.5451782742541
1	"AT2G01690"	113.596681421598	94.7383854781155	82.8725534420172	78.7480055937927	82.702704423737	89.1924116503193	97.6926766958507
2	"AT2G01720"	28.5299366823693	28.5147116450439	29.3321541912625	29.5879015612801	32.909697020787	32.9770408163013	28.0102978099127
1	"AT2G01735"	44.2814042008607	41.1817371173194	39.2757890436335	42.0805078510229	40.6601189619509	43.8191906817093	66.8712009089114
2	"AT2G01790"	30.5793398996774	30.3841875915747	31.0253441979295	28.4712243941141	29.2059239641549	29.5917842060934	28.5213612578362
2	"AT2G01810"	26.8890939453155	26.0314350161492	26.4545605973715	25.840736361412	25.4527279284559	25.4403010791932	29.567482314191
5	"AT2G01860"	28.7909923778254	31.2211995989904	33.3627570353531	30.5984000186284	30.4985893099992	31.2920278201973	29.5266698935047
1	"AT2G01900"	33.8043007027212	29.8103064677302	31.5843526291105	32.1452000771499	30.635341690603	31.360309591903	30.2228387647488
1	"AT2G01910"	37.0006321837884	35.5970841221581	45.9868245805252	43.3077348172356	43.7638078439251	57.0373653493918	34.3999476743788
2	"AT2G01940"	36.353258340897	32.3717871919361	34.3093256855917	35.8818350561952	38.8231810005311	39.1181079424862	33.3967709516953
1	"AT2G01970"	153.338527774333	129.074668157621	119.084559074634	120.028418884862	111.752299170979	135.994189067033	110.705967951145
1	"AT2G02050"	156.814411710149	194.184996588305	181.812839755612	165.64695680875	137.513713388884	108.268976442931	73.951432420204
2	"AT2G02060"	31.4112623496732	31.8081951075505	34.194803859651	32.7048350400977	30.1543777568034	30.8949474688014	30.9075919734942
2	"AT2G02070"	27.9350497135767	27.7764606654628	28.2583746471732	29.3974016096661	25.725420072372	26.3921050714035	26.5554261988016
2	"AT2G02080"	31.8919392637074	32.9675214718972	30.1591286793899	30.6110965435739	31.8672919464457	31.706466848263	35.0756012920663
2	"AT2G02160"	27.717145477123	27.2497566190966	27.7654523517986	29.8491830022197	29.8965262865103	28.7064252563777	27.9210240481971
